school1,major_data,job,class1,class2,class3,class4,count_class,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,previous_class_8,previous_class_count,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participation,onedayclass_topic,completed,major_type
31,True,대학생,2,4.0,,,2,False,내국인,지인_추천,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함) 사회과학,취업,6.0,팀,2.0,C._데이터_사이언티스트,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사 구글_애널리스트,B._기획_/_전략_/_경영_직무 F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,인원이_적어야_집중할_수_있어서,당근마켓_네이버_카카오_번개장터_여기어때,J._정보통신업,False,머신러닝_/_딥러닝_응용 웹_크롤링,0.0,True
52,False,취준생,2,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,아니요._개인적으로_학회_활동을_하고_싶어요,,,,1,,,1,자연과학 교육학,취업,8.0,개인,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,ADsP SQLD,빅데이터_분석_기사 정보처리기사 태블로_관련_자격증 구글_애널리스트,A._금융_/_보험_직무 F._PM_/_서비스_기획자,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,대규모_강의실에서_진행해도_상관이_없어서,태블로,"J._정보통신업,_K._금융_및_보험업",False,데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,0.0,True
11,False,대학생,11,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,8,1,공학_(컴퓨터_공학_제외),대학원_진학,10.0,팀,2.0,B._데이터_분석가,SQLD,ADsP 빅데이터_분석_기사,F._PM_/_서비스_기획자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,인원이_적어야_집중할_수_있어서,아직까지는_없음.,F._건설업,False,머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,True
45,True,대학생,4,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외) 경영학,취업,8.0,개인,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,없음,정보처리기사,A._금융_/_보험_직무 C._MD,주니어_(0~3년차),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,사람이_많으면_다양한_질문과_답변을_얻을수_있을_것_같아서,쿠팡,"J._정보통신업,_M._전문,_과학_및_기술_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,1.0,True
65,False,대학생,4,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,1,,4,2,자연과학,대학원_진학,8.0,팀,2.0,C._데이터_사이언티스트,없음,빅데이터_분석_기사,B._기획_/_전략_/_경영_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적당한_인원이어서,여기어때_넥슨,J._정보통신업,False,머신러닝_/_딥러닝_응용,0.0,True
81,True,대학생,2,,,,1,False,내국인,교내_플랫폼_(에브리타임_X),현직자의_강의를_듣고_싶어서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,경영학,취업,2.0,개인,2.0,G._PM/서비스_기획자 I._마케터,없음,SQLD 빅데이터_분석_기사 정보처리기사,B._기획_/_전략_/_경영_직무 C._MD F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,적정한_것_같아서,기아_타이거즈,"O._공공_행정,_국방_및_사회보장_행정,_R._예술,_스포츠_및_여가관련_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등) SQL_응용,0.0,False
8,True,대학생,4,,,,1,False,내국인,에브리타임,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,인적_네트워크,네._오프라인으로_참여하고_싶어요,,,,,,,0,경영학,취업,6.0,팀,1.0,B._데이터_분석가 I._마케터,없음,ADsP SQLD 빅데이터_분석_기사 구글_애널리스트,B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,100명_이상의_리스너와_10명_이상의_현직자,다다익선이라고_생각해서,돌고래유괴단,"J._정보통신업,_U._국제_및_외국기관",False,데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,1.0,True
17,True,대학생,1,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,경영학,취업,6.0,팀,2.0,B._데이터_분석가 I._마케터,없음,ADsP 빅데이터_분석_기사 정보처리기사 구글_애널리스트,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온라인,100명_이상의_리스너와_10명_이상의_현직자,다양한_사람들의_이야기가_듣고싶어서,현대자동차_한국관광공사,"O._공공_행정,_국방_및_사회보장_행정",False,데이터_시각화_(Matplotlib__Seaborn_등),0.0,True
2,True,대학생,2,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,6.0,개인,0.0,A._데이터_엔지니어 B._데이터_분석가 E._소프트웨어_개발자,없음,ADsP SQLD 정보처리기사,A._금융_/_보험_직무 D._소프트웨어_개발자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,다양한_사람들의_얘기를_들어보고_싶어서,Sk,J._정보통신업,False,머신러닝_/_딥러닝_응용 SQL_응용,0.0,False
56,False,대학생,7,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,6.0,팀,4.0,B._데이터_분석가,ADsP,빅데이터_분석_기사 품질경영기사,G._자연과학계열_연구자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,많을수록_다양한_질문이_나와서,삼성,C._제조업,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용,0.0,False
20,True,대학생,1,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),대학원_진학,2.0,개인,1.0,B._데이터_분석가,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사 태블로_관련_자격증 구글_애널리스트,B._기획_/_전략_/_경영_직무 F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,인원이_적당해야_집중할_수_있어서,Google_삼성전자,J._정보통신업,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,True
52,True,대학생,7,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,공모전_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,경영학,취업,8.0,팀,2.0,A._데이터_엔지니어 C._데이터_사이언티스트 D._인공지능_전문가,ADsP 정보처리기사,빅데이터_분석_기사 태블로_관련_자격증 구글_애널리스트,B._기획_/_전략_/_경영_직무 D._소프트웨어_개발자,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,"소규모는_들을_수_있는_기회가_적어질_것_같고,_대규모는_사람이_너무_많아_집중하기_힘들것같습니다",현대(계열사_모두),"G._도매_및_소매업,_I._숙박_및_음식점업,_J._정보통신업,_K._금융_및_보험업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,False
3,True,대학생,1,,,,1,False,내국인,지인_추천,혼자_공부하기_어려워서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,예체능,취업,4.0,개인,3.0,전력_분석관,준비중:_ADsP SQLD,빅데이터_분석_기사 정보처리기사 태블로_관련_자격증,D._소프트웨어_개발자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,쉽게_참여할_수_있을_것_같아서,프로_스포츠팀(국내외_축구_구단),"R._예술,_스포츠_및_여가관련_서비스업,_S._협회_및_단체,_수리_및_기타_개인_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등),0.0,False
17,False,대학생,5,8.0,,,2,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외) 경영학,취업,8.0,팀,1.0,A._데이터_엔지니어 B._데이터_분석가,ADsP SQLD,빅데이터_분석_기사,A._금융_/_보험_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적당한_인원이라_생각함,금융권,K._금융_및_보험업,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용,1.0,True
27,False,대학생,13,,,,1,False,내국인,에브리타임,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,,0,의약학,대학원_진학,4.0,팀,2.0,B._데이터_분석가 C._데이터_사이언티스트 D._인공지능_전문가 H._자연과학계열_연구자,없음,ADsP SQLD 구글_애널리스트,G._자연과학계열_연구자,시니어_(10년차_~),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),해외_기업_(빅테크),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,한_명의_이야기를_자세하게_듣는_것이_집중도가_높을_것이라고_생각해서,화이자,"M._전문,_과학_및_기술_서비스업,_Q._보건업_및_사회복지_서비스업,_U._국제_및_외국기관",False,머신러닝_/_딥러닝_응용,0.0,False
8,False,대학생,1,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._온라인으로_참여하고_싶어요,,,,,,,0,경제통상학 사회과학,취업,8.0,팀,2.0,글로벌_전략,없음,ADsP SQLD,B._기획_/_전략_/_경영_직무,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),해외_기업_(빅테크),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,"인원이_많아야,_현직자들_모집하기가_좋을_것이라고_생각했고,_다양한_현진자들의_의견을_함께_들으며_인사이트_확장이_가능하다고_생각",삼성전자,C._제조업,False,Python_응용,0.0,True
18,True,대학생,2,4.0,,,2,False,내국인,인스타그램,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,4.0,팀,2.0,B._데이터_분석가,없음,ADsP SQLD 정보처리기사,A._금융_/_보험_직무 D._소프트웨어_개발자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,인원이_적어야_집중할_수_있어서,네이버페이_쿠팡_카카오엔터프라이즈,"J._정보통신업,_M._전문,_과학_및_기술_서비스업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용,0.0,False
31,True,대학생,7,,,,1,False,내국인,에브리타임,BDA_학회원만의_혜택을_누리고_싶어서(현직자_강연_잡_페스티벌_기업연계_공모전_등),데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),대학원_진학,4.0,개인,3.0,A._데이터_엔지니어 D._인공지능_전문가,ADsP SQLD,빅데이터_분석_기사 정보처리기사,A._금융_/_보험_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온라인,100명_이상의_리스너와_10명_이상의_현직자,다양한_질문과_답변이_가능하기_때문,신한투자증권,K._금융_및_보험업,False,데이터_시각화_(Matplotlib__Seaborn_등),1.0,False
2,False,대학생,5,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,자연과학,취업,6.0,팀,1.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사,A._금융_/_보험_직무,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,인원이_적어야_집중할_수_있어서,SK,"J._정보통신업,_K._금융_및_보험업",False,Python_응용,0.0,True
22,False,대학생,5,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,1,1,자연과학,취업,6.0,개인,1.0,C._데이터_사이언티스트,없음,ADsP 빅데이터_분석_기사 정보처리기사,B._기획_/_전략_/_경영_직무 D._소프트웨어_개발자 F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,집중허기좋아서,넷플릭스,U._국제_및_외국기관,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등),0.0,False
